URL,Title,Sentiment Score,Sentiment Label,Sadness,Joy,Fear,Disgust,Anger
1,Trump's Interior Department kicks off battle to shrink national monuments,0,neutral,0.425849,0.051565,0.061595,0.092723,0.289678
1,Trump's Interior Department kicks off battle to shrink national monuments,0,neutral,0.425849,0.051565,0.061595,0.092723,0.289678
1,"Scalise 'in very tough shape' after shooting, Trump says",0,neutral,0.538539,0.085682,0.198068,0.024405,0.317199
1,Steve Scalise shooting: Congressional Baseball Game remains on for Thursday,0,neutral,0.164218,0.267526,0.038171,0.098273,0.279143
1,Steve Scalise shooting: Congressional Baseball Game remains on for Thursday,0,neutral,0.164218,0.267526,0.038171,0.098273,0.279143
1,Both parties call for the easing of political hostility after Scalise shooting,0,neutral,0.433291,0.056762,0.143772,0.330731,0.337585
1,Both parties call for the easing of political hostility after Scalise shooting,0,neutral,0.433291,0.056762,0.143772,0.330731,0.337585
1,"GOP House candidate Karen Handel, neighbors get suspicious packages",-0.440372,negative,0.4876,0.062784,0.229193,0.131204,0.201477
1,"GOP House candidate Karen Handel, neighbors get suspicious packages",-0.440372,negative,0.4876,0.062784,0.229193,0.131204,0.201477
1,"Iran fired at unarmed US drone, Pentagon says",-0.501233,negative,0.338509,0.172946,0.108762,0.209551,0.234221
1,Obama makes passing gun control measures a priority for 2013,0.84472,positive,0.203536,0.088007,0.078438,0.330359,0.18225
1,Supreme Court strikes down DOMA provision denying benefits to gay couples,0,neutral,0.243845,0.091405,0.147501,0.336794,0.334493
1,NSA reportedly recording all phone calls in a foreign country,0,neutral,0.097053,0.052807,0.452131,0.192815,0.142504
1,House passes tax breaks to boost charitable giving,0.69758,positive,0.252132,0.304714,0.16555,0.120828,0.102022
1,Lawmakers consider changes to Secret Service,0,neutral,0.053546,0.610306,0.01921,0.011985,0.061288
1,Kansas Senate candidates spar over abortion in debate,0,neutral,0.214876,0.02291,0.098152,0.680579,0.102138
1,Sources: Clinton email markings changed to hide classified info,0,neutral,0.354188,0.054453,0.174893,0.006838,0.129177
1,Sources: Clinton email markings changed to hide classified info,0,neutral,0.354188,0.054453,0.174893,0.006838,0.129177
1,"Hundreds of DHS badges, guns, cell phones lost or stolen since 2012",-0.594789,negative,0.500282,0.007911,0.224934,0.164588,0.434686
1,"Hundreds of DHS badges, guns, cell phones lost or stolen since 2012",-0.594789,negative,0.500282,0.007911,0.224934,0.164588,0.434686
1,Mexico's Pe–a Nieto compares Trump's language to that of Hitler and Mussolini,0,neutral,0.217882,0.263342,0.015123,0.189376,0.056068
1,Former Facebook staffers say conservative news is deliberately suppressed,-0.759327,negative,0.421608,0.051578,0.147153,0.434317,0.207865
1,Former Facebook staffers say conservative news is deliberately suppressed,-0.759327,negative,0.421608,0.051578,0.147153,0.434317,0.207865
1,Florida AG asked Trump for donation before declining to join Trump U. lawsuit,0,neutral,0.172424,0.176055,0.109018,0.079603,0.191754
1,Federal appeals court blocks North Carolina voter ID law,0,neutral,0.331202,0.019445,0.216461,0.242083,0.212622
1,Mauritanian Guantanamo prisoner who published diary set free,0,neutral,0.367282,0.07159,0.072179,0.022431,0.204362
1,"Recount request, lawsuit add uncertainty in North Carolina governor's race",-0.362033,negative,0.153792,0.114148,0.110579,0.096583,0.102968
1,Senate Democrats propose $1 trillion infrastructure plan,-0.417656,negative,0.24751,0.02483,0.056852,0.178216,0.229832
1,Trump to order construction of US-Mexico border wall; expected to suspend refugee program,0,neutral,0.573747,0.126485,0.217184,0.144807,0.102666
1,Trump to order construction of US-Mexico border wall; expected to suspend refugee program,0,neutral,0.573747,0.126485,0.217184,0.144807,0.102666
1,Trump administration imposes new Iran sanctions over missile tests,0,neutral,0.131993,0.350524,0.131536,0.096797,0.065851
1,"Congress eyes stopgap to avert shutdown, as health care bill gains steam",-0.606289,negative,0.064393,0.353458,0.067374,0.228063,0.32214
1,Montana Dem in US House bid underreports income,0,neutral,0.19542,0.27895,0.32204,0.072617,0.120164
1,Senate confirms Trump's choice for Air Force secretary Heather Wilson,0.439285,positive,0.184792,0.105104,0.180511,0.185258,0.087087
1,Bears Ears National Monument: Zinke gets mixed reactions during visit,0.681491,positive,0.246953,0.102281,0.088178,0.40304,0.150574
1,Bears Ears National Monument: Zinke gets mixed reactions during visit,0.681491,positive,0.246953,0.102281,0.088178,0.40304,0.150574
1,Trump meets Russian Foreign Minister Lavrov amid Comey firestorm,0,neutral,0.174227,0.183323,0.483582,0.138571,0.020484
1,Trump meets Russian Foreign Minister Lavrov amid Comey firestorm,0,neutral,0.174227,0.183323,0.483582,0.138571,0.020484
1,Trump expands ban on funding abortions overseas,0,neutral,0.188465,0.019249,0.043457,0.543164,0.436366
1,Trump reassures farmers immigration crackdown not aimed at their workers,0,neutral,0.580797,0.112006,0.071857,0.140024,0.130286
1,Trump reassures farmers immigration crackdown not aimed at their workers,0,neutral,0.580797,0.112006,0.071857,0.140024,0.130286
1,Trump travel ban blocked by Va.-based federal appeals court,0,neutral,0.363337,0.071488,0.0983,0.26261,0.309736
1,Trump travel ban blocked by Va.-based federal appeals court,0,neutral,0.363337,0.071488,0.0983,0.26261,0.309736
1,9th Circuit rules against Trump travel ban,0,neutral,0.248191,0.179457,0.062051,0.227249,0.202066
1,"Sessions to face tough questions at public Senate hearing, in next round of Russia probe",-0.30967,negative,0.658353,0.040555,0.253467,0.068049,0.144064
1,Are reports on Robert Mueller's probe of the president really bombshells?,0,neutral,0.319537,0.055491,0.072607,0.159539,0.098034
1,Are reports on Robert Mueller's probe of the president really bombshells?,0,neutral,0.319537,0.055491,0.072607,0.159539,0.098034
1,"More than 2,200 hospitals face penalties under ObamaCare rules",-0.858114,negative,0.515768,0.027113,0.4114,0.271138,0.107776
1,"More than 2,200 hospitals face penalties under ObamaCare rules",-0.858114,negative,0.515768,0.027113,0.4114,0.271138,0.107776
1,"Ryan calls for American 'turnaround,' prepares to accept VP nod",0.661367,positive,0.157679,0.030064,0.051395,0.317304,0.058323
1,"NRA rips Biden task force for 'attack' on 2nd Amendment, as details of plan emerge",-0.315698,negative,0.434829,0.003837,0.39793,0.096993,0.380814
1,"NSA collected thousands of emails from Americans, rebuked by court",-0.525228,negative,0.228375,0.031502,0.095794,0.518305,0.183133
1,"Congress misses deadline, sending government into partial shutdown",-0.820408,negative,0.568291,0.004738,0.382992,0.095771,0.150133
1,US budget deficit falls 24 percent in October,-0.867451,negative,0.522592,0.109793,0.291385,0.073349,0.054798
1,Republicans who voted for the debt ceiling increase,-0.564271,negative,0.281795,0.021511,0.07726,0.64515,0.270575
1,Not Funny or Die: Obama gambles on health plan with Zach Galifianakis,-0.777844,negative,0.61385,0.145586,0.115989,0.053407,0.073548
1,Not Funny or Die: Obama gambles on health plan with Zach Galifianakis,-0.777844,negative,0.61385,0.145586,0.115989,0.053407,0.073548
1,Republicans warn BLM eyeing land grab along Texas-Oklahoma border,0,neutral,0.294811,0.079977,0.126098,0.424556,0.370148
1,"IRS proposes churches, other nonprofits get Social Security numbers from donors",0,neutral,0.139012,0.171527,0.280339,0.068901,0.077557
1,"IRS proposes churches, other nonprofits get Social Security numbers from donors",0,neutral,0.139012,0.171527,0.280339,0.068901,0.077557
1,"Trump doubles down on 'impenetrable, physical' wall during immigration speech",0,neutral,0.200219,0.204219,0.124561,0.216141,0.154977
1,WikiLeaks' Podesta email release reveals massive Clinton 'hits' file on Sanders,0,neutral,0.249823,0.029371,0.323134,0.212694,0.215236
1,WikiLeaks' Podesta email release reveals massive Clinton 'hits' file on Sanders,0,neutral,0.249823,0.029371,0.323134,0.212694,0.215236
1,Texas Gov. Abbott threatens to oust officials who promote sanctuary cities,-0.406835,negative,0.068205,0.09644,0.349286,0.593071,0.118352
1,Texas Gov. Abbott threatens to oust officials who promote sanctuary cities,-0.406835,negative,0.068205,0.09644,0.349286,0.593071,0.118352
1,Justice Department argues for restoration of Trump travel ban,0,neutral,0.326056,0.081866,0.015965,0.095262,0.555607
1,'We're going to see more': Sanctuary cities cave in face of Trump's funding threats,-0.712361,negative,0.364332,0.040546,0.622435,0.099116,0.037187
1,White House officials stand by Trump wiretapping claim,0,neutral,0.147566,0.171049,0.119041,0.427758,0.19393
1,Tillerson issues ultimatum to Russia after meeting with top diplomats at G7 summit,-0.366524,negative,0.195038,0.344725,0.055432,0.040213,0.142254
1,Pentagon announces review of nuclear posture amid North Korea tensions,-0.456414,negative,0.131634,0.260616,0.209328,0.093341,0.26497
1,Pentagon announces review of nuclear posture amid North Korea tensions,-0.456414,negative,0.131634,0.260616,0.209328,0.093341,0.26497
1,Trump invites controversial Philippines leader Duterte to White House,0,neutral,0.115768,0.207725,0.210307,0.291469,0.126648
1,Omaha misstep costs Democrats a mayoral seat and perhaps more,-0.558417,negative,0.182347,0.018464,0.032575,0.203865,0.217545
1,"George Soros boosts another DA candidate, in Philadelphia race",0,neutral,0.129588,0.554814,0.085244,0.137084,0.040506
1,"George Soros boosts another DA candidate, in Philadelphia race",0,neutral,0.129588,0.554814,0.085244,0.137084,0.040506
1,"AUMF against ISIS, Al Qaeda introduced in the Senate",-0.452558,negative,0.112146,0.070386,0.304463,0.313246,0.214561
1,"AUMF against ISIS, Al Qaeda introduced in the Senate",-0.452558,negative,0.112146,0.070386,0.304463,0.313246,0.214561
1,"VA in 'critical condition,' but showing signs of improvement, says Shulkin",0,neutral,0.224422,0.160478,0.084797,0.130643,0.102777
1,US trade deficit rises to highest level since January,-0.641299,negative,0.338169,0.253691,0.197839,0.169667,0.143271
1,"Nikki Haley issues tough demands, but no direct pullout threats, to UN Human Rights Council",-0.724674,negative,0.412594,0.005946,0.332505,0.081884,0.098241
1,"Trump says he's under investigation, takes swipe at Rosenstein",0,neutral,0.260559,0.13945,0.112561,0.196607,0.139842
1,"Trump says he's under investigation, takes swipe at Rosenstein",0,neutral,0.260559,0.13945,0.112561,0.196607,0.139842
1,FOX News Poll: Uncertainty on Health Care Reform,0,neutral,0.239846,0.467427,0.043795,0.076432,0.066991
1,FOX News Poll: Uncertainty on Health Care Reform,0,neutral,0.239846,0.467427,0.043795,0.076432,0.066991
1,"US hacked Yemeni Al Qaeda sites to reverse propaganda, Clinton says",-0.740721,negative,0.281212,0.06624,0.404279,0.276266,0.263548
1,Paul Ryan readies for his close-up ahead of Republican National Convention,0,neutral,0.312111,0.281953,0.014484,0.462307,0.069217
1,Paul Ryan readies for his close-up ahead of Republican National Convention,0,neutral,0.312111,0.281953,0.014484,0.462307,0.069217
1,Fact Check: Paul Ryan's convention address,0,neutral,0.151888,0.127263,0.113623,0.187861,0.04583
1,Fact Check: Paul Ryan's convention address,0,neutral,0.151888,0.127263,0.113623,0.187861,0.04583
1,Obama administration says it will allow all girls to have morning-after pill access,-0.559322,negative,0.354745,0.235232,0.049519,0.370645,0.130307
1,NSA can reportedly break into most encrypted Internet communications,-0.437088,negative,0.743368,0.013722,0.206289,0.035006,0.183936
1,Obama adviser lashes out at Fox News amid questions over deleted footage,-0.751451,negative,0.379447,0.052598,0.130331,0.165924,0.196957
1,Why the DNC's mysteriously hacked oppo file on Trump is a big yawn,-0.849582,negative,0.259025,0.043143,0.242922,0.476483,0.292422
1,Why the DNC's mysteriously hacked oppo file on Trump is a big yawn,-0.849582,negative,0.259025,0.043143,0.242922,0.476483,0.292422
1,"Sexual harassment common at national parks, panel told",-0.682005,negative,0.234399,0.176417,0.093371,0.535862,0.109121
1,"Trump slams ex-Miss Universe, says 'I saved her job'",0.470537,positive,0.365622,0.095133,0.041705,0.328421,0.403025
1,New email shows DNC boss giving Clinton camp debate question in advance,0,neutral,0.089952,0.230898,0.225072,0.440732,0.152213
1,"Emails: Clinton, aide weighed sending secure phone by FedEx",0,neutral,0.104305,0.101069,0.017615,0.072237,0.127755
1,"Philly transit strike could cause Clinton, Democrats headaches",-0.767171,negative,0.581732,0.008439,0.471067,0.033672,0.077541
1,"Philly transit strike could cause Clinton, Democrats headaches",-0.767171,negative,0.581732,0.008439,0.471067,0.033672,0.077541
1,Judge orders North Carolina counties to restore thousands to voter rolls,0,neutral,0.195393,0.089182,0.05611,0.108808,0.181382
1,"In battleground North Carolina, 2016 races too close to call",0,neutral,0.353789,0.113545,0.214456,0.149085,0.135609
1,"In battleground North Carolina, 2016 races too close to call",0,neutral,0.353789,0.113545,0.214456,0.149085,0.135609
1,Hispanic chamber CEO: Clinton lost because campaign 'took Hispanic vote for granted',-0.578547,negative,0.436786,0.075181,0.123447,0.359329,0.099474
1,Hispanic chamber CEO: Clinton lost because campaign 'took Hispanic vote for granted',-0.578547,negative,0.436786,0.075181,0.123447,0.359329,0.099474
1,Trump administration revokes Obama-era transgender bathroom guidance for schools,0,neutral,0.164747,0.140714,0.125492,0.378466,0.137443
1,Federal crackdown on legal weed coming?,-0.86761,negative,0.332019,0.136219,0.117251,0.03866,0.101575
1,Federal crackdown on legal weed coming?,-0.86761,negative,0.332019,0.136219,0.117251,0.03866,0.101575
1,How House intel probe turned Devin Nunes into a pi–ata,0,neutral,0.398233,0.166716,0.198809,0.072077,0.120303
1,How House intel probe turned Devin Nunes into a pi–ata,0,neutral,0.398233,0.166716,0.198809,0.072077,0.120303
1,"Congress OKs Planned Parenthood funding crackdown, as Pence breaks tie",-0.629035,negative,0.337849,0.01126,0.096281,0.545937,0.224361
1,Gorsuch confirmed to Supreme Court,0,neutral,0.089976,0.097472,0.102881,0.076203,0.041869
1,Gorsuch confirmed to Supreme Court,0,neutral,0.089976,0.097472,0.102881,0.076203,0.041869
1,Fox News Poll: 67 percent approve of US using airstrikes on Syria,0,neutral,0.342376,0.147586,0.121346,0.169098,0.03083
1,Fox News Poll: 67 percent approve of US using airstrikes on Syria,0,neutral,0.342376,0.147586,0.121346,0.169098,0.03083
1,Sanctuary cities bill puts Texas county in tight spot,0.682219,positive,0.145479,0.118019,0.068677,0.165264,0.174801
1,Sanctuary cities bill puts Texas county in tight spot,0.682219,positive,0.145479,0.118019,0.068677,0.165264,0.174801
1,Trump names 10 nominees to federal courts on heels of Gorsuch win,0,neutral,0.187563,0.371362,0.071711,0.149042,0.129397
1,VA whistle-blower's retaliation claims spur action from Congress,-0.889053,negative,0.110177,0.028269,0.095621,0.184442,0.15073
1,VA whistle-blower's retaliation claims spur action from Congress,-0.889053,negative,0.110177,0.028269,0.095621,0.184442,0.15073
1,"Trump's first foreign trip: Scheduled stops in Saudi Arabia, Israel and beyond",0,neutral,0.179446,0.147745,0.18868,0.258666,0.17847
1,"Trump's first foreign trip: Scheduled stops in Saudi Arabia, Israel and beyond",0,neutral,0.179446,0.147745,0.18868,0.258666,0.17847
1,DOJ ends Holder-era 'slush fund' payouts to outside groups,-0.532673,negative,0.115995,0.097343,0.102238,0.326181,0.233092
1,"Fast and Furious hearing rips Holder, DOJ for deception in gun-running scandal",-0.32656,negative,0.394393,0.006726,0.086091,0.219721,0.624423
1,"Fast and Furious hearing rips Holder, DOJ for deception in gun-running scandal",-0.32656,negative,0.394393,0.006726,0.086091,0.219721,0.624423
1,Trump accuses Lynch of 'illegal' behavior in Clinton email case,0,neutral,0.098602,0.009693,0.023731,0.411627,0.722272
1,Trump raises alarm on ObamaCare 'death spiral' as insurers flee,0.579547,positive,0.47632,0.021152,0.50564,0.16552,0.09974
1,"Security failure left nearly 7 million Georgia voter records exposed, researcher finds",0,neutral,0.454144,0.037785,0.365312,0.297788,0.172198
1,Former AmeriCorps Official Says Obama Removed Him for 'Doing My Job',0,neutral,0.251949,0.12086,0.197623,0.315708,0.270467
1,"Senators fume over Bergdahl deal, briefing does little to quell concerns",-0.80966,negative,0.113811,0.008941,0.155628,0.10833,0.650456
1,"Hagel defends disclosure of secret, failed raid to free US hostages in Syria",-0.642752,negative,0.61125,0.05741,0.119929,0.226054,0.273446
1,"Classified emails from Clinton aides kick-started FBI probe, candidate downplays controversy",0,neutral,0.538651,0.048227,0.214113,0.217508,0.194632
1,"Classified emails from Clinton aides kick-started FBI probe, candidate downplays controversy",0,neutral,0.538651,0.048227,0.214113,0.217508,0.194632
1,'Come clean': Rep battles agency over subpoena for climate study records,-0.481652,negative,0.295767,0.311237,0.164837,0.017842,0.185254
1,'Come clean': Rep battles agency over subpoena for climate study records,-0.481652,negative,0.295767,0.311237,0.164837,0.017842,0.185254
1,Supreme Court strikes down Texas abortion law,-0.399098,negative,0.16199,0.026752,0.134763,0.416628,0.137691
1,"Trump endorses Ryan, McCain and Ayotte after initial reluctance",0,neutral,0.155415,0.200236,0.053348,0.307459,0.07265
1,US intel: China to put missiles on S China Sea man-made islands to guard airstrips,0,neutral,0.288792,0.29247,0.169612,0.170397,0.213078
1,US intel: China to put missiles on S China Sea man-made islands to guard airstrips,0,neutral,0.288792,0.29247,0.169612,0.170397,0.213078
1,Tillerson's history with Venezuela could signal push for 'transition to democracy',0,neutral,0.400114,0.211538,0.244664,0.081407,0.050398
1,Tillerson's history with Venezuela could signal push for 'transition to democracy',0,neutral,0.400114,0.211538,0.244664,0.081407,0.050398
1,Republicans push bill to split up 'nutty 9th Circuit',-0.355103,negative,0.228763,0.034725,0.032099,0.492428,0.174203
1,Republicans push bill to split up 'nutty 9th Circuit',-0.355103,negative,0.228763,0.034725,0.032099,0.492428,0.174203
1,House Democrat says Trump may have leaked government secrets,0,neutral,0.438094,0.029383,0.31785,0.298386,0.283904
1,House Democrat says Trump may have leaked government secrets,0,neutral,0.438094,0.029383,0.31785,0.298386,0.283904
1,Supreme Court seems divided in property rights dispute,-0.609763,negative,0.239998,0.124491,0.074899,0.145056,0.52248
1,"Conservatives rebuff Trump, say they have votes to derail health bill",0.431871,positive,0.100712,0.18191,0.122859,0.610612,0.130603
1,"Conservatives rebuff Trump, say they have votes to derail health bill",0.431871,positive,0.100712,0.18191,0.122859,0.610612,0.130603
1,Iraqi Prime Minister al Abadi says ISIS military defeated 'within weeks',0,neutral,0.261472,0.148923,0.37906,0.296654,0.043603
1,Iraqi Prime Minister al Abadi says ISIS military defeated 'within weeks',0,neutral,0.261472,0.148923,0.37906,0.296654,0.043603
1,"Gorsuch wins Senate panel endorsement, setting up floor showdown",0,neutral,0.123695,0.292954,0.092584,0.28515,0.341189
1,"Susan Rice, Obama colleagues take heat for past claims on Syria chemical weapons purge",-0.335067,negative,0.612958,0.053249,0.130493,0.105598,0.260975
1,"Susan Rice, Obama colleagues take heat for past claims on Syria chemical weapons purge",-0.335067,negative,0.612958,0.053249,0.130493,0.105598,0.260975
1,"Veterans Affairs whistle-blower faces punishment for revealing alleged harasser, email shows",-0.848781,negative,0.416397,0.065884,0.300062,0.227846,0.219717
1,Al Qaeda operative has US citizenship revoked,-0.773911,negative,0.100049,0.158791,0.32489,0.173543,0.093738
1,Al Qaeda operative has US citizenship revoked,-0.773911,negative,0.100049,0.158791,0.32489,0.173543,0.093738
1,"New 'Cold' War? Russia touts Arctic military base, as US struggles to catch up",-0.54915,negative,0.547539,0.04178,0.392107,0.110408,0.099495
1,"CBO Score: Republicans, Democrats react",-0.441183,negative,0.36155,0.031474,0.025185,0.58339,0.289746
1,Getting hot in here: Why the media hate Trump's climate deal exit,-0.801058,negative,0.181941,0.025444,0.230702,0.212797,0.649703
1,Getting hot in here: Why the media hate Trump's climate deal exit,-0.801058,negative,0.181941,0.025444,0.230702,0.212797,0.649703
1,Who is Reality Winner? Accused leaker wanted to 'resist' Trump,0,neutral,0.160914,0.044922,0.059436,0.261871,0.737516
1,Who is Reality Winner? Accused leaker wanted to 'resist' Trump,0,neutral,0.160914,0.044922,0.059436,0.261871,0.737516
1,"Comey to testify that Trump sought 'loyalty,' asked to lift Russia 'cloud'",0,neutral,0.203371,0.358821,0.089885,0.156621,0.047574
1,"Comey to testify that Trump sought 'loyalty,' asked to lift Russia 'cloud'",0,neutral,0.203371,0.358821,0.089885,0.156621,0.047574
1,Scalise critical as shooting stokes fears of rhetoric-fueled violence,-0.595903,negative,0.05883,0.00884,0.920416,0.057241,0.128483
1,Group launches app allowing travelers to file complaints on TSA screeners,0,neutral,0.396887,0.093673,0.035366,0.189267,0.200311
1,List of Republican convention speakers for Tuesday,0,neutral,0.193709,0.096806,0.016191,0.390882,0.088066
1,"Presidential tickets compete for attention in convention gap, as Biden swipes at Ryan",-0.493015,negative,0.12987,0.17739,0.065154,0.229195,0.203958
1,Congressmen push to award Harlem Hellfighter posthumous Medal of Honor,0,neutral,0.112013,0.614145,0.076745,0.120534,0.067081
1,Congressmen push to award Harlem Hellfighter posthumous Medal of Honor,0,neutral,0.112013,0.614145,0.076745,0.120534,0.067081
1,US Central Command Twitter account back online after pro-ISIS hack,0,neutral,0.425142,0.061674,0.259973,0.078905,0.458522
1,Supreme Court justices seem divided over EPA mercury limits,0,neutral,0.495024,0.09935,0.119945,0.133106,0.214925
1,Ex-Pentagon boss raps EPA over handling of Alaska's Pebble Mine,0,neutral,0.229548,0.067752,0.165637,0.438525,0.349349
1,Ex-Pentagon boss raps EPA over handling of Alaska's Pebble Mine,0,neutral,0.229548,0.067752,0.165637,0.438525,0.349349
1,"'Momentum' problem? Clinton loses nearly every NH demo, as race heads south",-0.559676,negative,0.67355,0.016879,0.262352,0.18556,0.156877
1,Health officials sound alarm bell over Zika virus amid funding fight,-0.632721,negative,0.083004,0.433103,0.272656,0.117165,0.116497
1,Texas nationalists keeping close tabs on impending 'Brexit' vote,0,neutral,0.460986,0.117615,0.049949,0.242156,0.152206
1,Congress poised to skip town with no action on Zika virus,-0.786504,negative,0.27428,0.081901,0.154468,0.114642,0.085165
1,"FBI's Comey: Clinton 'extremely careless' about emails, but bureau will not advise criminal charges",-0.927261,negative,0.270836,0.029437,0.155067,0.288596,0.396173
1,Fox News Poll: 34% of voters favor GOP health care plan,0,neutral,0.320138,0.14509,0.072755,0.280062,0.091497
1,Fox News Poll: 34% of voters favor GOP health care plan,0,neutral,0.320138,0.14509,0.072755,0.280062,0.091497
1,DHS names local jails that won't hold illegal immigrants,-0.694359,negative,0.234096,0.079346,0.15364,0.439082,0.172617
1,Mine safety bills fire up tensions in coal country,-0.727736,negative,0.152789,0.065557,0.119391,0.145774,0.299512
1,Mine safety bills fire up tensions in coal country,-0.727736,negative,0.152789,0.065557,0.119391,0.145774,0.299512
1,Gorsuch sworn in as Supreme Court justice ahead of key cases,0,neutral,0.291766,0.238627,0.054574,0.099571,0.408268
1,Influential GOP lawmaker latest to say no to revised Republican health care bill,-0.480444,negative,0.26161,0.076421,0.028854,0.50736,0.313032
1,Sanders-inspired Dem aims to hand Pelosi a 'spectacular upset',-0.624591,negative,0.061821,0.80276,0.056086,0.037167,0.057047
1,Sanders-inspired Dem aims to hand Pelosi a 'spectacular upset',-0.624591,negative,0.061821,0.80276,0.056086,0.037167,0.057047
1,Trump admin tightens grip on Venezuela,0.555713,positive,0.211102,0.229679,0.106045,0.114964,0.126396
1,Trump admin tightens grip on Venezuela,0.555713,positive,0.211102,0.229679,0.106045,0.114964,0.126396
1,Clinton calls out Russia for election loss,-0.433344,negative,0.648063,0.006601,0.142845,0.084349,0.12356
1,Clinton calls out Russia for election loss,-0.433344,negative,0.648063,0.006601,0.142845,0.084349,0.12356
1,"Intel officials mum on talks with Trump, but deny facing pressure on probes",0,neutral,0.586694,0.035851,0.242116,0.282093,0.107917
1,Scalise shooter appeared to be Bernie Sanders campaign volunteer,0,neutral,0.133767,0.154883,0.135335,0.558208,0.019563
1,Trump Cabinet officers urge on Republicans in Georgia race,-0.297176,negative,0.149269,0.031584,0.042891,0.69528,0.298492
1,Debate Features First Appearance for Perry,0,neutral,0.254418,0.165727,0.032871,0.359226,0.124219
1,"Romney hits Obama on jobs, weighs Gulf Coast trip",0.786546,positive,0.232524,0.25014,0.129784,0.068144,0.198796
1,"Obama hoped to put bin Laden on trial if he surrendered, new book says",-0.446808,negative,0.309059,0.46561,0.09524,0.157849,0.052232
1,California cuts water use amid drought,-0.804132,negative,0.27723,0.162848,0.082293,0.242735,0.209303
1,California cuts water use amid drought,-0.804132,negative,0.27723,0.162848,0.082293,0.242735,0.209303
1,Biden announces he will not run for president in 2016,0,neutral,0.093491,0.440969,0.018866,0.175025,0.173547
1,Trump insists health care replacement will have 'insurance for everybody',0.592209,positive,0.170748,0.047347,0.127305,0.043338,0.223268
1,"Mattis rebuffs Russia cooperation call, says 'little doubt' Moscow meddling in elections",-0.357061,negative,0.53397,0.034538,0.181153,0.148333,0.2185
1,"Mattis rebuffs Russia cooperation call, says 'little doubt' Moscow meddling in elections",-0.357061,negative,0.53397,0.034538,0.181153,0.148333,0.2185
1,"Actors swapped Trump, Clinton genders in mock debate Ð guess whose message won",-0.384023,negative,0.234612,0.165494,0.277113,0.501275,0.067917
1,"Actors swapped Trump, Clinton genders in mock debate Ð guess whose message won",-0.384023,negative,0.234612,0.165494,0.277113,0.501275,0.067917
1,Ex punk-rocker O'Rourke launches longshot bid against Cruz,0,neutral,0.246186,0.058649,0.029061,0.738984,0.125789
1,Trump administration sanctions 271 in Syrian chemical attack,0,neutral,0.188788,0.054388,0.374859,0.183886,0.194429
1,Trump travel ban: Appeals court takes first look at revised order,0,neutral,0.212107,0.122405,0.035393,0.27164,0.288342
1,Dem Rep. Green calls for Trump impeachment on House floor,0,neutral,0.287737,0.180829,0.094768,0.254198,0.371335
1,Dem Rep. Green calls for Trump impeachment on House floor,0,neutral,0.287737,0.180829,0.094768,0.254198,0.371335
1,White House defends Trump budget plan against Dem attacks,-0.452748,negative,0.146963,0.027694,0.30959,0.486344,0.335836
1,Judges divided over power of federal consumer agency,0,neutral,0.233607,0.149597,0.062572,0.084519,0.137277
1,"Fox News Poll: Is Russia friend or foe? Voters say foe, think Trump says friend",-0.396118,negative,0.331634,0.168877,0.118175,0.386096,0.109101
1,"Fox News Poll: Is Russia friend or foe? Voters say foe, think Trump says friend",-0.396118,negative,0.331634,0.168877,0.118175,0.386096,0.109101
1,Abortion activists feel the pressure amid state and federal moves to defund clinics,-0.774135,negative,0.557298,0.050848,0.238278,0.109427,0.034714
1,Abortion activists feel the pressure amid state and federal moves to defund clinics,-0.774135,negative,0.557298,0.050848,0.238278,0.109427,0.034714
1,Could under-the-radar Menendez trial give GOP a shot at Senate seat?,-0.415496,negative,0.298225,0.016306,0.098179,0.331745,0.208882
1,Panetta Says Drone Campaign Over Iran Will Continue,-0.350719,negative,0.371083,0.172678,0.078645,0.34563,0.067975
1,Panetta Says Drone Campaign Over Iran Will Continue,-0.350719,negative,0.371083,0.172678,0.078645,0.34563,0.067975
1,"Romney formally chosen as GOP nominee, convention moves into full swing",0,neutral,0.39551,0.29495,0.121753,0.092442,0.085126
1,New study says threat of man-made global warming greatly exaggerated,-0.494157,negative,0.180878,0.203684,0.594876,0.087389,0.101238
1,"House Republicans in last-ditch effort to avert shutdown, Reid says GOP 'playing games'",-0.871292,negative,0.502203,0.091953,0.049572,0.320811,0.295736
1,Ex-official claims Clinton allies scrubbed Benghazi documents in secret session,-0.45048,negative,0.216191,0.236762,0.070582,0.297963,0.176398
1,Protected by the cross: Churches across nation offer sanctuary for undocumented immigrants facing deportation,-0.748541,negative,0.262716,0.224583,0.042335,0.333388,0.01254
1,Protected by the cross: Churches across nation offer sanctuary for undocumented immigrants facing deportation,-0.748541,negative,0.262716,0.224583,0.042335,0.333388,0.01254
1,Rep urges White House to 'come clean' over Colombia prostitution scandal,0,neutral,0.161504,0.22532,0.090929,0.424709,0.24426
1,CDC considers adding names of health workers monitored for Ebola to no-fly list,-0.425042,negative,0.052732,0.04407,0.366986,0.061703,0.096835
1,"Fox News Poll: Trump tops Clinton, both seen as deeply flawed candidates",0,neutral,0.222928,0.324749,0.076892,0.231805,0.037637
1,"Fox News Poll: Trump tops Clinton, both seen as deeply flawed candidates",0,neutral,0.222928,0.324749,0.076892,0.231805,0.037637
1,"Most Latinos favor legal status for undocumented immigrants, but also support enforcement",0,neutral,0.038395,0.106997,0.098602,0.107798,0.079154
